Biosample,Accession,Species,Prophage count
SAMN11823228,CP040665.2,Staphylococcus aureus,0
SAMN11928015,CP040801.1,Staphylococcus aureus,1
SAMN11056488,CP040998.1,Staphylococcus aureus,1
SAMN11056481,CP041010.1,Staphylococcus aureus,4
SAMN12046023,CP041037.1,Staphylococcus aureus,1
SAMN12353688,CP042003.1,Staphylococcus aureus,3
SAMN12353686,CP042043.1,Staphylococcus aureus,2
SAMN12353685,CP042046.1,Staphylococcus aureus,2
SAMN12353685,CP042047.1,Staphylococcus aureus,0
SAMN12359203,CP042107.1,Staphylococcus aureus,2
SAMN12359201,CP042153.1,Staphylococcus aureus,1
SAMN12359200,CP042157.1,Staphylococcus aureus,2
SAMN12476135,CP042346.1,Staphylococcus aureus,1
SAMN12476193,CP042348.1,Staphylococcus aureus,1
SAMN12325110,CP043302.1,Staphylococcus aureus,3
SAMN11157689,CP043386.1,Staphylococcus aureus,2
SAMN11157690,CP043389.1,Staphylococcus aureus,2
SAMN11157607,CP043392.1,Staphylococcus aureus,2
SAMN12721400,CP043843.1,Staphylococcus aureus,2
SAMN11056375,CP044106.1,Staphylococcus aureus,2
SAMN13025165,CP045468.1,Staphylococcus aureus,1
SAMN13011721,CP045472.1,Staphylococcus aureus,0
SAMN03763989,CP045866.1,Staphylococcus aureus,1
SAMN13612188,CP047021.1,Staphylococcus aureus,2
SAMN13698767,CP047321.1,Staphylococcus aureus,0
SAMN11175644,CP047777.1,Staphylococcus aureus,2
SAMN11175641,CP047778.1,Staphylococcus aureus,2
SAMN11175640,CP047779.1,Staphylococcus aureus,2
SAMN11175639,CP047780.1,Staphylococcus aureus,0
SAMN11175635,CP047781.1,Staphylococcus aureus,3
SAMN11175632,CP047782.1,Staphylococcus aureus,2
SAMN11175631,CP047783.1,Staphylococcus aureus,0
SAMN11175628,CP047784.1,Staphylococcus aureus,0
SAMN11175627,CP047785.1,Staphylococcus aureus,1
SAMN11175626,CP047786.1,Staphylococcus aureus,0
SAMN11175625,CP047787.1,Staphylococcus aureus,0
SAMN11175623,CP047788.1,Staphylococcus aureus,1
SAMN11175621,CP047789.1,Staphylococcus aureus,1
SAMN11175618,CP047790.1,Staphylococcus aureus,0
SAMN11175617,CP047791.1,Staphylococcus aureus,2
SAMN11175616,CP047792.1,Staphylococcus aureus,0
SAMN11175615,CP047793.1,Staphylococcus aureus,0
SAMN11175609,CP047794.1,Staphylococcus aureus,2
SAMN11175607,CP047795.1,Staphylococcus aureus,0
SAMN11175606,CP047796.1,Staphylococcus aureus,2
SAMN11175605,CP047797.1,Staphylococcus aureus,2
SAMN11175603,CP047798.1,Staphylococcus aureus,1
SAMN11175601,CP047799.1,Staphylococcus aureus,1
SAMN11175600,CP047800.1,Staphylococcus aureus,2
SAMN11175598,CP047801.1,Staphylococcus aureus,1
SAMN11175595,CP047802.1,Staphylococcus aureus,1
SAMN11175590,CP047803.1,Staphylococcus aureus,1
SAMN11175588,CP047804.1,Staphylococcus aureus,1
SAMN11175645,CP047805.1,Staphylococcus aureus,1
SAMN11175643,CP047807.1,Staphylococcus aureus,0
SAMN11175642,CP047809.1,Staphylococcus aureus,0
SAMN11175638,CP047811.1,Staphylococcus aureus,1
SAMN11175637,CP047813.1,Staphylococcus aureus,0
SAMN11175636,CP047815.1,Staphylococcus aureus,0
SAMN11175634,CP047817.1,Staphylococcus aureus,0
SAMN11175633,CP047820.1,Staphylococcus aureus,0
SAMN11175630,CP047822.1,Staphylococcus aureus,1
SAMN11175629,CP047826.1,Staphylococcus aureus,0
SAMN11175624,CP047828.1,Staphylococcus aureus,1
SAMN11175622,CP047830.1,Staphylococcus aureus,0
SAMN11175620,CP047833.1,Staphylococcus aureus,1
SAMN11175619,CP047835.1,Staphylococcus aureus,0
SAMN11175614,CP047837.1,Staphylococcus aureus,0
SAMN11175613,CP047839.1,Staphylococcus aureus,1
SAMN11175612,CP047841.1,Staphylococcus aureus,0
SAMN11175611,CP047843.1,Staphylococcus aureus,1
SAMN11175610,CP047845.1,Staphylococcus aureus,0
SAMN11175608,CP047847.1,Staphylococcus aureus,1
SAMN11175604,CP047849.1,Staphylococcus aureus,0
SAMN11175602,CP047851.1,Staphylococcus aureus,1
SAMN11175599,CP047852.1,Staphylococcus aureus,0
SAMN11175596,CP047854.1,Staphylococcus aureus,2
SAMN11175594,CP047856.1,Staphylococcus aureus,2
SAMN11175593,CP047859.1,Staphylococcus aureus,2
SAMN11175592,CP047861.1,Staphylococcus aureus,2
SAMN11175591,CP047863.1,Staphylococcus aureus,1
SAMN11175589,CP047865.1,Staphylococcus aureus,2
SAMN11175587,CP047867.1,Staphylococcus aureus,1
SAMN13975784,CP048431.1,Staphylococcus aureus,0
SAMN13008646,CP048643.1,Staphylococcus aureus,0
SAMN14466324,CP050690.1,Staphylococcus aureus,1
SAMN14466325,CP050691.1,Staphylococcus aureus,1
SAMN14559931,CP051165.2,Staphylococcus aureus,2
SAMN14550073,CP051191.2,Staphylococcus aureus,0
SAMN14598160,CP051482.2,Staphylococcus aureus,1
SAMN14598174,CP051483.2,Staphylococcus aureus,0
SAMN14598229,CP051484.2,Staphylococcus aureus,1
SAMD00060934,AP006725.1,Klebsiella pneumoniae,0
SAMD00060934,AP006726.1,Klebsiella pneumoniae,0
SAMD00116246,AP018671.1,Klebsiella pneumoniae,6
SAMD00116246,AP018672.1,Klebsiella pneumoniae,0
SAMD00116246,AP018673.1,Klebsiella pneumoniae,0
SAMD00116246,AP018674.1,Klebsiella pneumoniae,0
SAMD00116246,AP018675.1,Klebsiella pneumoniae,0
SAMD00059741,AP018750.1,Klebsiella pneumoniae,3
SAMD00059741,AP018751.1,Klebsiella pneumoniae,0
SAMD00059741,AP018752.1,Klebsiella pneumoniae,0
SAMD00059744,AP018753.1,Klebsiella pneumoniae,3
SAMD00059744,AP018754.1,Klebsiella pneumoniae,0
SAMD00059744,AP018755.1,Klebsiella pneumoniae,0
SAMD00163748,AP019665.1,Klebsiella pneumoniae,3
SAMD00163748,AP019666.1,Klebsiella pneumoniae,0
SAMD00186795,AP021880.1,Klebsiella pneumoniae,3
SAMD00194339,AP021909.1,Klebsiella pneumoniae,2
SAMD00194355,AP021929.1,Klebsiella pneumoniae,2
SAMD00194474,AP022078.1,Klebsiella pneumoniae,5
SAMD00194529,AP022139.1,Klebsiella pneumoniae,2
SAMD00196002,AP022527.1,Klebsiella pneumoniae,3
SAMD00222555,AP023148.1,Klebsiella pneumoniae,0
SAMD00141414,AP023337.1,Klebsiella pneumoniae,1
SAMN02603941,CP000647.1,Klebsiella pneumoniae,1
SAMN02603941,CP000648.1,Klebsiella pneumoniae,0
SAMN02603941,CP000649.1,Klebsiella pneumoniae,0
SAMN02603582,CP002910.1,Klebsiella pneumoniae,2
SAMN02603582,CP002911.1,Klebsiella pneumoniae,0
SAMN02602959,CP003200.1,Klebsiella pneumoniae,4
SAMN02602959,CP003223.1,Klebsiella pneumoniae,1
SAMN02602959,CP003224.1,Klebsiella pneumoniae,0
SAMN02602959,CP003225.1,Klebsiella pneumoniae,0
SAMN02602959,CP003226.1,Klebsiella pneumoniae,0
SAMN02602959,CP003227.1,Klebsiella pneumoniae,0
SAMN02602959,CP003228.1,Klebsiella pneumoniae,0
SAMN02641520,CP003999.1,Klebsiella pneumoniae,2
SAMN02603668,CP006648.1,Klebsiella pneumoniae,1
SAMN02152539,CP006659.2,Klebsiella pneumoniae,5
SAMN02152539,CP006661.1,Klebsiella pneumoniae,0
SAMN02152539,CP006662.2,Klebsiella pneumoniae,0
SAMN03097203,CP006722.1,Klebsiella pneumoniae,0
SAMN03274239,CP006738.1,Klebsiella pneumoniae,1
SAMN02786855,CP008797.1,Klebsiella pneumoniae,5
SAMN02786855,CP008798.1,Klebsiella pneumoniae,0
SAMN02786855,CP008800.1,Klebsiella pneumoniae,0
SAMN01057611,CP008827.1,Klebsiella pneumoniae,5
SAMN01057611,CP008829.1,Klebsiella pneumoniae,1
SAMN01057611,CP008830.1,Klebsiella pneumoniae,0
SAMN02786856,CP008831.1,Klebsiella pneumoniae,3
SAMN02786856,CP008832.1,Klebsiella pneumoniae,0
SAMN02786856,CP008833.1,Klebsiella pneumoniae,0
SAMN02885365,CP008929.1,Klebsiella pneumoniae,0
SAMN02885365,CP008931.1,Klebsiella pneumoniae,1
SAMN02885365,CP008933.1,Klebsiella pneumoniae,0
SAMN02777842,CP009114.1,Klebsiella pneumoniae,3
SAMN02777842,CP009115.1,Klebsiella pneumoniae,0
SAMN02777842,CP009116.1,Klebsiella pneumoniae,0
SAMN02982872,CP009208.1,Klebsiella pneumoniae,2
SAMN02649400,CP009461.1,Klebsiella pneumoniae,1
SAMN02720898,CP009771.1,Klebsiella pneumoniae,5
SAMN02720898,CP009772.1,Klebsiella pneumoniae,0
SAMN02820981,CP009775.1,Klebsiella pneumoniae,4
SAMN02803823,CP009863.1,Klebsiella pneumoniae,3
SAMN02803823,CP009864.1,Klebsiella pneumoniae,0
SAMN02803823,CP009865.1,Klebsiella pneumoniae,0
SAMN02820977,CP009872.1,Klebsiella pneumoniae,4
SAMN02820980,CP009876.1,Klebsiella pneumoniae,2
SAMN02820980,CP009878.1,Klebsiella pneumoniae,1
SAMN03067424,CP010392.1,Klebsiella pneumoniae,3
SAMN03024610,CP011578.1,Klebsiella pneumoniae,3
SAMN03024590,CP011624.1,Klebsiella pneumoniae,4
SAMN03024583,CP011645.1,Klebsiella pneumoniae,0
SAMN03024583,CP011647.1,Klebsiella pneumoniae,4
SAMN02141981,CP011976.1,Klebsiella pneumoniae,5
SAMN02141993,CP011980.1,Klebsiella pneumoniae,3
SAMN02141972,CP011985.1,Klebsiella pneumoniae,3
SAMN03770912,CP012426.1,Klebsiella pneumoniae,3
SAMN03770912,CP012427.1,Klebsiella pneumoniae,1
SAMN03770912,CP012429.1,Klebsiella pneumoniae,1
SAMN04008891,CP012560.1,Klebsiella pneumoniae,4
SAMN04008892,CP012561.1,Klebsiella pneumoniae,5
SAMN04008893,CP012568.1,Klebsiella pneumoniae,5
SAMN04008893,CP012570.1,Klebsiella pneumoniae,1
SAMN04087461,CP012743.1,Klebsiella pneumoniae,4
SAMN04087462,CP012744.1,Klebsiella pneumoniae,4
SAMN04087463,CP012745.1,Klebsiella pneumoniae,4
SAMN04044480,CP012753.1,Klebsiella pneumoniae,3
SAMN04044480,CP012754.1,Klebsiella pneumoniae,0
SAMN04044480,CP012755.1,Klebsiella pneumoniae,0
SAMN02470575,CP012883.1,Klebsiella pneumoniae,2
SAMN02470575,CP012884.1,Klebsiella pneumoniae,0
SAMN04168649,CP012987.1,Klebsiella pneumoniae,4
SAMN04168654,CP012992.1,Klebsiella pneumoniae,4
SAMN03733725,CP013322.1,Klebsiella pneumoniae,4
SAMN04357099,CP013711.1,Klebsiella pneumoniae,2
SAMN04357099,CP013712.1,Klebsiella pneumoniae,0
SAMN04357099,CP013713.1,Klebsiella pneumoniae,0
SAMN04421276,CP014004.1,Klebsiella pneumoniae,4
SAMN04421276,CP014005.1,Klebsiella pneumoniae,0
SAMN04421276,CP014006.1,Klebsiella pneumoniae,0
SAMN04377969,CP014008.1,Klebsiella pneumoniae,1
SAMN04377969,CP014009.1,Klebsiella pneumoniae,0
SAMN04377968,CP014010.1,Klebsiella pneumoniae,3
SAMN04377968,CP014011.1,Klebsiella pneumoniae,0
SAMN03996301,CP014123.1,Klebsiella pneumoniae,0
SAMN03701676,CP014647.1,Klebsiella pneumoniae,5
SAMN03701676,CP014649.1,Klebsiella pneumoniae,1
SAMN03455970,CP014755.1,Klebsiella pneumoniae,2
SAMN03455970,CP014756.1,Klebsiella pneumoniae,1
SAMN03455930,CP014762.1,Klebsiella pneumoniae,3
SAMN03455975,CP015025.1,Klebsiella pneumoniae,4
SAMN03455975,CP015026.1,Klebsiella pneumoniae,0
SAMN04621179,CP015120.1,Klebsiella pneumoniae,1
SAMN03455976,CP015130.1,Klebsiella pneumoniae,4
SAMN03455977,CP015134.1,Klebsiella pneumoniae,3
SAMN03455977,CP015135.1,Klebsiella pneumoniae,0
SAMN04889855,CP015382.1,Klebsiella pneumoniae,2
SAMN04889855,CP015383.1,Klebsiella pneumoniae,0
SAMN04889855,CP015384.1,Klebsiella pneumoniae,0
SAMN04889856,CP015385.1,Klebsiella pneumoniae,4
SAMN04889856,CP015390.1,Klebsiella pneumoniae,0
SAMN04889857,CP015392.1,Klebsiella pneumoniae,3
SAMN04917370,CP015500.1,Klebsiella pneumoniae,5
SAMN04917370,CP015504.1,Klebsiella pneumoniae,1
SAMN04917370,CP015505.1,Klebsiella pneumoniae,0
SAMN04992856,CP015753.1,Klebsiella pneumoniae,0
SAMN04992856,CP015754.1,Klebsiella pneumoniae,0
SAMN04992856,CP015755.1,Klebsiella pneumoniae,0
SAMN05149976,CP015822.1,Klebsiella pneumoniae,5
SAMN05188406,CP015990.1,Klebsiella pneumoniae,1
SAMN05188406,CP015991.1,Klebsiella pneumoniae,0
SAMN05170048,CP016159.1,Klebsiella pneumoniae,2
SAMN05170048,CP016160.1,Klebsiella pneumoniae,0
SAMN05170048,CP016161.1,Klebsiella pneumoniae,1
SAMN04448219,CP016810.1,Klebsiella pneumoniae,0
SAMN04448219,CP016811.1,Klebsiella pneumoniae,3
SAMN04448219,CP016812.1,Klebsiella pneumoniae,0
SAMN05425525,CP016813.1,Klebsiella pneumoniae,1
SAMN05425526,CP016814.1,Klebsiella pneumoniae,3
SAMN05425526,CP016815.1,Klebsiella pneumoniae,0
SAMN04448229,CP016923.1,Klebsiella pneumoniae,1
SAMN04448241,CP016926.1,Klebsiella pneumoniae,2
SAMN03024573,CP017934.1,Klebsiella pneumoniae,4
SAMN05412796,CP017985.1,Klebsiella pneumoniae,3
SAMN05412796,CP017988.1,Klebsiella pneumoniae,1
SAMN05231874,CP017994.1,Klebsiella pneumoniae,1
SAMN04244588,CP018056.1,Klebsiella pneumoniae,3
SAMN05412444,CP018140.1,Klebsiella pneumoniae,3
SAMN06067845,CP018427.1,Klebsiella pneumoniae,6
SAMN06067846,CP018428.1,Klebsiella pneumoniae,6
SAMN06067844,CP018437.1,Klebsiella pneumoniae,6
SAMN05412453,CP018438.1,Klebsiella pneumoniae,2
SAMN05412455,CP018447.1,Klebsiella pneumoniae,6
SAMN05412455,CP018448.1,Klebsiella pneumoniae,0
SAMN05412455,CP018449.1,Klebsiella pneumoniae,0
SAMN05412456,CP018450.1,Klebsiella pneumoniae,6
SAMN06109054,CP018454.1,Klebsiella pneumoniae,4
SAMN06109054,CP018455.1,Klebsiella pneumoniae,0
SAMN06200334,CP019047.1,Klebsiella pneumoniae,2
SAMN06200334,CP019049.1,Klebsiella pneumoniae,0
SAMN06200334,CP019050.1,Klebsiella pneumoniae,0
SAMN05928590,CP019160.1,Klebsiella pneumoniae,3
SAMN05928590,CP019161.1,Klebsiella pneumoniae,0
SAMN06216564,CP019219.1,Klebsiella pneumoniae,2
SAMN06216564,CP019220.1,Klebsiella pneumoniae,0
SAMN04014958,CP020061.1,Klebsiella pneumoniae,2
SAMN04014958,CP020063.1,Klebsiella pneumoniae,1
SAMN04014909,CP020067.1,Klebsiella pneumoniae,4
SAMN04014956,CP020071.1,Klebsiella pneumoniae,5
SAMN04014939,CP020108.1,Klebsiella pneumoniae,5
SAMN03657213,CP020498.1,Klebsiella pneumoniae,2
SAMN06701573,CP020837.1,Klebsiella pneumoniae,6
SAMN06438459,CP020841.1,Klebsiella pneumoniae,5
SAMN06437491,CP020853.1,Klebsiella pneumoniae,3
SAMN04158282,CP020901.1,Klebsiella pneumoniae,3
SAMN04158282,CP020905.1,Klebsiella pneumoniae,0
SAMN05774083,CP021165.1,Klebsiella pneumoniae,2
SAMN04014888,CP021539.1,Klebsiella pneumoniae,5
SAMN04014953,CP021549.1,Klebsiella pneumoniae,5
SAMN04014987,CP021685.1,Klebsiella pneumoniae,3
SAMN04014999,CP021696.1,Klebsiella pneumoniae,3
SAMN04014984,CP021708.1,Klebsiella pneumoniae,4
SAMN04014984,CP021709.1,Klebsiella pneumoniae,0
SAMN04014970,CP021714.1,Klebsiella pneumoniae,1
SAMN04014970,CP021718.1,Klebsiella pneumoniae,4
SAMN04014967,CP021740.1,Klebsiella pneumoniae,5
SAMN04014954,CP021751.1,Klebsiella pneumoniae,5
SAMN04014979,CP021757.1,Klebsiella pneumoniae,0
SAMN04014979,CP021760.1,Klebsiella pneumoniae,1
SAMN04014961,CP021833.1,Klebsiella pneumoniae,4
SAMN04014961,CP021835.1,Klebsiella pneumoniae,1
SAMN04014966,CP021859.1,Klebsiella pneumoniae,4
SAMN04014986,CP021939.1,Klebsiella pneumoniae,3
SAMN04014986,CP021942.1,Klebsiella pneumoniae,1
SAMN04014993,CP021944.1,Klebsiella pneumoniae,3
SAMN04014993,CP021949.1,Klebsiella pneumoniae,1
SAMN04014989,CP021950.1,Klebsiella pneumoniae,3
SAMN04014948,CP021955.1,Klebsiella pneumoniae,8
SAMN04014948,CP021957.1,Klebsiella pneumoniae,1
SAMN04014980,CP021960.1,Klebsiella pneumoniae,5
SAMN04014980,CP021962.1,Klebsiella pneumoniae,1
SAMN07187263,CP022023.1,Klebsiella pneumoniae,2
SAMN07265011,CP022127.1,Klebsiella pneumoniae,2
SAMN07419044,CP022573.1,Klebsiella pneumoniae,5
SAMN07373332,CP022611.1,Klebsiella pneumoniae,4
SAMN07452764,CP022691.2,Klebsiella pneumoniae,5
SAMN07508215,CP022882.1,Klebsiella pneumoniae,5
SAMN07421006,CP022916.1,Klebsiella pneumoniae,2
SAMN07421005,CP022919.1,Klebsiella pneumoniae,2
SAMN07421004,CP022922.1,Klebsiella pneumoniae,2
SAMN07421000,CP022924.1,Klebsiella pneumoniae,2
SAMN07602587,CP023249.1,Klebsiella pneumoniae,2
SAMN07638733,CP023416.1,Klebsiella pneumoniae,4
SAMN07638733,CP023421.1,Klebsiella pneumoniae,1
SAMN04011426,CP023487.1,Klebsiella pneumoniae,5
SAMN07672549,CP023722.1,Klebsiella pneumoniae,4
SAMN07672549,CP023723.1,Klebsiella pneumoniae,0
SAMN07760932,CP023839.1,Klebsiella pneumoniae,3
SAMN07312483,CP023913.1,Klebsiella pneumoniae,0
SAMN07312483,CP023916.1,Klebsiella pneumoniae,0
SAMN07312488,CP023941.1,Klebsiella pneumoniae,6
SAMN07312490,CP023946.1,Klebsiella pneumoniae,5
SAMN07792096,CP024038.1,Klebsiella pneumoniae,5
SAMN06112197,CP024191.1,Klebsiella pneumoniae,2
SAMN05908511,CP024429.1,Klebsiella pneumoniae,4
SAMN05908511,CP024432.1,Klebsiella pneumoniae,0
SAMN05908511,CP024433.1,Klebsiella pneumoniae,1
SAMN07792166,CP024458.1,Klebsiella pneumoniae,1
SAMN07792166,CP024459.1,Klebsiella pneumoniae,0
SAMN07792166,CP024460.1,Klebsiella pneumoniae,1
SAMEA3357223,CP024489.1,Klebsiella pneumoniae,4
SAMEA3357328,CP024496.1,Klebsiella pneumoniae,2
SAMEA3357080,CP024521.1,Klebsiella pneumoniae,2
SAMEA3357077,CP024528.1,Klebsiella pneumoniae,2
SAMN07211282,CP024535.1,Klebsiella pneumoniae,2
SAMN07211282,CP024538.1,Klebsiella pneumoniae,0
SAMEA3357010,CP024542.1,Klebsiella pneumoniae,3
SAMEA3357043,CP024545.1,Klebsiella pneumoniae,3
SAMEA3357374,CP024548.2,Klebsiella pneumoniae,0
SAMN07211279,CP024549.1,Klebsiella pneumoniae,2
SAMN07211280,CP024556.1,Klebsiella pneumoniae,2
SAMEA3357272,CP024563.1,Klebsiella pneumoniae,2
SAMEA3357268,CP024570.1,Klebsiella pneumoniae,2
SAMN07811429,CP024707.1,Klebsiella pneumoniae,1
SAMN07811429,CP024708.1,Klebsiella pneumoniae,0
SAMN07944238,CP024834.1,Klebsiella pneumoniae,4
SAMN07944238,CP024837.1,Klebsiella pneumoniae,1
SAMN07944237,CP024838.1,Klebsiella pneumoniae,4
SAMN07944237,CP024841.1,Klebsiella pneumoniae,1
SAMN08022168,CP024874.1,Klebsiella pneumoniae,2
SAMN08022168,CP024875.1,Klebsiella pneumoniae,0
SAMN08026708,CP024916.1,Klebsiella pneumoniae,4
SAMN07503096,CP025005.1,Klebsiella pneumoniae,5
SAMN07503096,CP025006.1,Klebsiella pneumoniae,0
SAMN07503088,CP025008.1,Klebsiella pneumoniae,4
SAMN08111037,CP025037.1,Klebsiella pneumoniae,6
SAMN06112188,CP025080.1,Klebsiella pneumoniae,1
SAMN08180551,CP025456.1,Klebsiella pneumoniae,6
SAMN08180798,CP025461.1,Klebsiella pneumoniae,6
SAMN08180798,CP025462.1,Klebsiella pneumoniae,0
SAMN08180799,CP025466.1,Klebsiella pneumoniae,4
SAMN08222601,CP025541.3,Klebsiella pneumoniae,3
SAMN08222595,CP025576.1,Klebsiella pneumoniae,2
SAMN08281173,CP025684.1,Klebsiella pneumoniae,1
SAMN08166690,CP025951.1,Klebsiella pneumoniae,3
SAMN08166690,CP025952.1,Klebsiella pneumoniae,0
SAMN07235708,CP025963.2,Klebsiella pneumoniae,3
SAMN08366847,CP026011.1,Klebsiella pneumoniae,0
SAMN08366847,CP026012.1,Klebsiella pneumoniae,0
SAMN08366845,CP026017.1,Klebsiella pneumoniae,2
SAMN08366844,CP026021.1,Klebsiella pneumoniae,3
SAMN08366844,CP026022.1,Klebsiella pneumoniae,0
SAMN08366843,CP026023.1,Klebsiella pneumoniae,3
SAMN08366843,CP026024.1,Klebsiella pneumoniae,0
SAMN06040387,CP026392.1,Klebsiella pneumoniae,6
SAMN08391417,CP026495.1,Klebsiella pneumoniae,1
SAMN06019522,CP026585.3,Klebsiella pneumoniae,6
SAMN08455837,CP026586.1,Klebsiella pneumoniae,4
SAMN08455837,CP026587.1,Klebsiella pneumoniae,0
SAMN04014907,CP026751.1,Klebsiella pneumoniae,5
SAMN04868736,CP027036.1,Klebsiella pneumoniae,3
SAMN04868736,CP027039.1,Klebsiella pneumoniae,0
SAMN04868721,CP027042.1,Klebsiella pneumoniae,1
SAMN04868721,CP027046.1,Klebsiella pneumoniae,1
SAMN04868740,CP027048.1,Klebsiella pneumoniae,3
SAMN04868722,CP027053.1,Klebsiella pneumoniae,4
SAMN06671960,CP027068.3,Klebsiella pneumoniae,5
SAMN07291506,CP027146.1,Klebsiella pneumoniae,2
SAMN07291504,CP027160.1,Klebsiella pneumoniae,1
SAMN08582315,CP027189.1,Klebsiella pneumoniae,3
SAMN08663449,CP028176.1,Klebsiella pneumoniae,2
SAMN06671956,CP028390.2,Klebsiella pneumoniae,0
SAMN06671956,CP028391.2,Klebsiella pneumoniae,3
SAMN08828864,CP028478.1,Klebsiella pneumoniae,3
SAMN06909160,CP028542.3,Klebsiella pneumoniae,6
SAMN07609091,CP028548.2,Klebsiella pneumoniae,5
SAMN07235710,CP028583.2,Klebsiella pneumoniae,5
SAMN08848079,CP028716.1,Klebsiella pneumoniae,3
SAMN07609114,CP028783.2,Klebsiella pneumoniae,5
SAMN07609113,CP028787.2,Klebsiella pneumoniae,3
SAMN08624619,CP028791.1,Klebsiella pneumoniae,0
SAMN08624619,CP028793.2,Klebsiella pneumoniae,5
SAMN08624668,CP028794.1,Klebsiella pneumoniae,1
SAMN08624668,CP028797.2,Klebsiella pneumoniae,5
SAMN06671971,CP028806.2,Klebsiella pneumoniae,3
SAMN04014994,CP028932.1,Klebsiella pneumoniae,2
SAMN04014982,CP028953.1,Klebsiella pneumoniae,3
SAMN04014983,CP028990.1,Klebsiella pneumoniae,3
SAMN04014983,CP028992.1,Klebsiella pneumoniae,1
SAMN04014920,CP028994.1,Klebsiella pneumoniae,6
SAMN07291531,CP029099.1,Klebsiella pneumoniae,5
SAMN07291519,CP029137.1,Klebsiella pneumoniae,2
SAMN07609117,CP029383.2,Klebsiella pneumoniae,0
SAMN07609117,CP029384.2,Klebsiella pneumoniae,7
SAMN08027262,CP029388.1,Klebsiella pneumoniae,4
SAMN09245749,CP029582.1,Klebsiella pneumoniae,3
SAMN09245752,CP029587.1,Klebsiella pneumoniae,5
SAMN09245752,CP029588.1,Klebsiella pneumoniae,0
SAMN09245753,CP029590.1,Klebsiella pneumoniae,5
SAMN09279554,CP029689.1,Klebsiella pneumoniae,5
SAMN04014981,CP029722.1,Klebsiella pneumoniae,3
SAMN04014928,CP029738.1,Klebsiella pneumoniae,4
SAMN02768808,CP030070.1,Klebsiella pneumoniae,2
SAMN09271081,CP030072.1,Klebsiella pneumoniae,4
SAMN09476115,CP030172.1,Klebsiella pneumoniae,1
SAMN09476129,CP030174.1,Klebsiella pneumoniae,7
SAMN09487268,CP030269.1,Klebsiella pneumoniae,2
SAMN09487268,CP030270.1,Klebsiella pneumoniae,0
SAMN09499693,CP030315.1,Klebsiella pneumoniae,0
SAMN09499693,CP030316.1,Klebsiella pneumoniae,0
SAMN07291505,CP030341.1,Klebsiella pneumoniae,5
SAMN09638204,CP030923.1,Klebsiella pneumoniae,2
SAMN09638204,CP030924.1,Klebsiella pneumoniae,0
SAMN04448505,CP031577.1,Klebsiella pneumoniae,3
SAMN04448505,CP031578.1,Klebsiella pneumoniae,1
SAMN04448505,CP031579.1,Klebsiella pneumoniae,0
SAMN04448505,CP031580.1,Klebsiella pneumoniae,0
SAMN04448505,CP031581.1,Klebsiella pneumoniae,0
SAMN04448505,CP031582.1,Klebsiella pneumoniae,0
SAMN04448505,CP031583.1,Klebsiella pneumoniae,0
SAMN04448505,CP031584.1,Klebsiella pneumoniae,0
SAMN09691066,CP031613.1,Klebsiella pneumoniae,3
SAMN06909161,CP031721.1,Klebsiella pneumoniae,5
SAMEA3357358,CP031789.1,Klebsiella pneumoniae,1
SAMEA3357358,CP031790.1,Klebsiella pneumoniae,0
SAMEA3357358,CP031791.1,Klebsiella pneumoniae,1
SAMEA3356997,CP031792.1,Klebsiella pneumoniae,1
SAMEA3356997,CP031793.1,Klebsiella pneumoniae,0
