Biosample,Accession,Species,Prophage count
SAMN15502380,CP059003.1,Escherichia coli,6
SAMN15502380,CP059004.1,Escherichia coli,0
SAMN15502380,CP059005.1,Escherichia coli,0
SAMN15502380,CP059006.1,Escherichia coli,0
SAMN15502380,CP059007.1,Escherichia coli,0
SAMN15502380,CP059008.1,Escherichia coli,0
SAMN15507634,CP059039.1,Acinetobacter baumannii,2
SAMN15508154,CP059159.1,Campylobacter spp,0
SAMN15574350,CP059300.1,Acinetobacter baumannii,4
SAMN15574350,CP059301.1,Acinetobacter baumannii,0
SAMN15574350,CP059302.1,Acinetobacter baumannii,0
SAMN15574350,CP059303.1,Acinetobacter baumannii,0
SAMN15574350,CP059304.1,Acinetobacter baumannii,0
SAMN15580042,CP059383.1,Streptococcus agalactiae,3
SAMN15589938,CP059422.1,Enterobacter spp,7
SAMN15589938,CP059423.1,Enterobacter spp,0
SAMN15589938,CP059424.1,Enterobacter spp,0
SAMN15589938,CP059425.1,Enterobacter spp,0
SAMN15589938,CP059426.1,Enterobacter spp,0
SAMN15594731,CP059477.1,Morganella morganii,6
SAMN15646564,CP059542.1,Acinetobacter baumannii,5
SAMN15646564,CP059543.1,Acinetobacter baumannii,1
SAMN15646564,CP059544.1,Acinetobacter baumannii,0
SAMN15646564,CP059545.1,Acinetobacter baumannii,0
SAMN15664427,CP059709.1,Campylobacter spp,0
SAMN15648651,CP059711.1,Enterobacter spp,3
SAMN15648651,CP059712.1,Enterobacter spp,0
SAMN15648651,CP059713.1,Enterobacter spp,0
SAMN15648651,CP059714.1,Enterobacter spp,0
SAMN15648651,CP059715.1,Enterobacter spp,0
SAMN15648651,CP059716.1,Enterobacter spp,0
SAMN14675380,CP059755.1,Enterococcus faecium,1
SAMN14675380,CP059756.1,Enterococcus faecium,0
SAMN14675380,CP059757.1,Enterococcus faecium,0
SAMN14675380,CP059758.1,Enterococcus faecium,0
SAMN14675380,CP059759.1,Enterococcus faecium,0
SAMN14675380,CP059760.1,Enterococcus faecium,0
SAMN14675380,CP059761.1,Enterococcus faecium,0
SAMN14675380,CP059762.1,Enterococcus faecium,0
SAMN14675380,CP059763.1,Enterococcus faecium,0
SAMN14675398,CP059784.1,Enterococcus faecium,1
SAMN14675398,CP059785.1,Enterococcus faecium,0
SAMN14675398,CP059786.1,Enterococcus faecium,0
SAMN14675398,CP059787.1,Enterococcus faecium,0
SAMN14675398,CP059788.1,Enterococcus faecium,0
SAMN14675398,CP059789.1,Enterococcus faecium,0
SAMN14675398,CP059790.1,Enterococcus faecium,0
SAMN14675398,CP059791.1,Enterococcus faecium,0
SAMN14675393,CP059793.1,Enterococcus faecium,1
SAMN14675393,CP059794.1,Enterococcus faecium,0
SAMN14675393,CP059795.1,Enterococcus faecium,0
SAMN14675393,CP059796.1,Enterococcus faecium,0
SAMN14675393,CP059797.1,Enterococcus faecium,0
SAMN14675393,CP059798.1,Enterococcus faecium,0
SAMN14675393,CP059800.1,Enterococcus faecium,0
SAMN14675393,CP059801.1,Enterococcus faecium,0
SAMN14675393,CP059802.1,Enterococcus faecium,0
SAMN14675393,CP059803.1,Enterococcus faecium,0
SAMN14675393,CP059804.1,Enterococcus faecium,0
SAMN14675393,CP059805.1,Enterococcus faecium,0
SAMN14675394,CP059806.1,Enterococcus faecium,1
SAMN14675394,CP059807.1,Enterococcus faecium,0
SAMN14675394,CP059808.1,Enterococcus faecium,0
SAMN14675394,CP059809.1,Enterococcus faecium,0
SAMN14675394,CP059810.1,Enterococcus faecium,0
SAMN14675394,CP059811.1,Enterococcus faecium,0
SAMN14675394,CP059812.1,Enterococcus faecium,0
SAMN14675394,CP059814.1,Enterococcus faecium,0
SAMN14675394,CP059815.1,Enterococcus faecium,0
SAMN14675383,CP059823.1,Enterococcus faecium,1
SAMN14675383,CP059825.1,Enterococcus faecium,0
SAMN14675383,CP059828.1,Enterococcus faecium,0
SAMN15690932,CP059965.1,Campylobacter spp,0
SAMN15690927,CP059970.1,Campylobacter spp,0
SAMN15719828,CP059986.1,Morganella morganii,5
SAMN15690946,CP060005.1,Pseudomonas aeruginosa,4
SAMN15690946,CP060006.1,Pseudomonas aeruginosa,0
SAMN15735522,CP060011.1,Acinetobacter baumannii,2
SAMN15735522,CP060012.1,Acinetobacter baumannii,0
SAMN15693148,CP060065.1,Escherichia coli,4
SAMN15693148,CP060066.1,Escherichia coli,0
SAMN15693148,CP060067.1,Escherichia coli,0
SAMN15693148,CP060068.1,Escherichia coli,0
SAMN15693148,CP060069.1,Escherichia coli,0
SAMN15693148,CP060070.1,Escherichia coli,0
SAMN15693148,CP060071.1,Escherichia coli,0
SAMN15693148,CP060072.1,Escherichia coli,0
SAMN15783364,CP060156.1,Streptococcus pneumoniae,1
SAMN15783177,CP060265.1,Streptococcus pyogenes,2
SAMN15783176,CP060266.1,Streptococcus pyogenes,1
SAMN15783174,CP060268.1,Streptococcus pyogenes,2
SAMN15783172,CP060269.1,Streptococcus pyogenes,2
SAMN15735260,CP060276.1,Serratia spp,1
SAMN15735260,CP060277.1,Serratia spp,0
SAMN15819058,CP060285.1,Acinetobacter baumannii,2
SAMN15860571,CP060417.1,Bacillus subtilis,1
SAMN15666302,CP060512.1,Salmonella enterica,3
SAMN15666302,CP060513.1,Salmonella enterica,0
SAMN15666302,CP060514.1,Salmonella enterica,0
SAMN15824170,CP060640.1,Streptococcus pyogenes,0
SAMN15824166,CP060643.1,Streptococcus pyogenes,1
SAMN15824165,CP060644.1,Streptococcus pyogenes,0
SAMN15824164,CP060645.1,Streptococcus pyogenes,0
SAMN15870318,CP060672.1,Salmonella enterica,2
SAMN15870318,CP060673.1,Salmonella enterica,0
SAMN15889825,CP060708.1,Escherichia coli,0
SAMN15900780,CP060801.1,Enterococcus faecalis,0
SAMN15900780,CP060802.1,Enterococcus faecalis,0
SAMN15900780,CP060803.1,Enterococcus faecalis,0
SAMN15900780,CP060804.1,Enterococcus faecalis,4
SAMN15941595,CP060855.1,Salmonella enterica,2
SAMN15941595,CP060856.1,Salmonella enterica,0
SAMN10290269,CP061034.1,Pseudomonas aeruginosa,4
SAMN15963197,CP061073.2,Pseudomonas aeruginosa,2
SAMN15963197,CP061074.2,Pseudomonas aeruginosa,0
SAMN15953187,CP061075.1,Serratia spp,4
SAMN15953184,CP061077.1,Serratia spp,2
SAMN15953183,CP061078.1,Serratia spp,1
SAMN15934672,CP061082.1,Serratia spp,2
SAMN15964728,CP061131.1,Streptococcus pyogenes,2
SAMN15964727,CP061132.1,Streptococcus pyogenes,3
SAMN15964726,CP061133.1,Streptococcus pyogenes,1
SAMN15964725,CP061134.1,Streptococcus pyogenes,1
SAMN15858987,CP061208.1,Streptococcus pneumoniae,0
SAMN16124556,CP061513.1,Morganella morganii,2
SAMN12391534,CP061521.1,Acinetobacter baumannii,3
SAMN12391534,CP061522.1,Acinetobacter baumannii,1
SAMN12391535,CP061523.1,Acinetobacter baumannii,4
SAMN12391535,CP061524.1,Acinetobacter baumannii,1
SAMN16083725,CP061537.1,Campylobacter spp,0
SAMN14450178,CP061744.1,Enterobacter spp,4
SAMN14450178,CP061745.1,Enterobacter spp,0
SAMN14450178,CP061746.1,Enterobacter spp,0
SAMN14450178,CP061747.1,Enterobacter spp,0
SAMN14450178,CP061748.1,Enterobacter spp,0
SAMN16183873,CP061764.1,Escherichia coli,8
SAMN16183873,CP061765.1,Escherichia coli,0
SAMN16183873,CP061766.1,Escherichia coli,0
SAMN16183873,CP061767.1,Escherichia coli,0
SAMN16132401,CP061778.1,Pseudomonas aeruginosa,2
SAMN15770595,CP062146.1,Proteus spp,4
SAMN16275376,CP062219.1,Pseudomonas aeruginosa,3
SAMN16090672,CP062241.1,Escherichia coli,0
SAMN16287686,CP062265.1,Enterococcus faecium,1
SAMN16287686,CP062266.1,Enterococcus faecium,0
SAMN16287686,CP062267.1,Enterococcus faecium,0
SAMN16287686,CP062268.1,Enterococcus faecium,0
SAMN16287686,CP062270.1,Enterococcus faecium,0
SAMN16287686,CP062271.1,Enterococcus faecium,0
SAMN16287686,CP062272.1,Enterococcus faecium,0
SAMN16287686,CP062273.1,Enterococcus faecium,0
SAMN16287686,CP062274.1,Enterococcus faecium,0
SAMN16287686,CP062275.1,Enterococcus faecium,0
SAMN16287686,CP062276.1,Enterococcus faecium,0
SAMN16287686,CP062277.1,Enterococcus faecium,0
SAMN15567978,CP062329.1,Staphylococcus aureus,0
SAMN15567978,CP062330.1,Staphylococcus aureus,0
SAMN15567947,CP062354.1,Staphylococcus aureus,0
SAMN15567947,CP062355.1,Staphylococcus aureus,0
SAMN15567927,CP062372.1,Staphylococcus aureus,0
SAMN15567927,CP062373.1,Staphylococcus aureus,0
SAMN15567927,CP062374.1,Staphylococcus aureus,0
SAMN15567927,CP062375.1,Staphylococcus aureus,0
SAMN15567989,CP062400.1,Staphylococcus aureus,1
SAMN16093056,CP062475.1,Klebsiella pneumoniae,3
SAMN16327612,CP062708.1,Escherichia coli,10
SAMN16327612,CP062709.1,Escherichia coli,0
SAMN16327612,CP062710.1,Escherichia coli,0
SAMN16327605,CP062723.1,Escherichia coli,10
SAMN16327605,CP062724.1,Escherichia coli,0
SAMN16327603,CP062727.1,Escherichia coli,10
SAMN16327603,CP062728.1,Escherichia coli,0
SAMN16327590,CP062758.1,Escherichia coli,10
SAMN16327590,CP062759.1,Escherichia coli,0
SAMN16327590,CP062760.1,Escherichia coli,0
SAMN16304231,CP062832.1,Escherichia coli,0
SAMN16304231,CP062833.1,Escherichia coli,1
SAMN16304231,CP062834.1,Escherichia coli,0
SAMN16304231,CP062835.1,Escherichia coli,0
SAMN16304231,CP062836.1,Escherichia coli,0
SAMN16304231,CP062837.1,Escherichia coli,0
SAMN16393143,CP063047.1,Pseudomonas aeruginosa,0
SAMN16409221,CP063127.1,Haemophilus influenzae,1
SAMN16418314,CP063146.1,Klebsiella pneumoniae,0
SAMN16418314,CP063147.1,Klebsiella pneumoniae,3
SAMN16418314,CP063148.1,Klebsiella pneumoniae,0
SAMN16418314,CP063149.1,Klebsiella pneumoniae,0
SAMN16416354,CP063150.1,Bacillus subtilis,3
SAMN16191206,CP063198.2,Streptococcus agalactiae,1
SAMN16456043,CP063229.1,Serratia spp,2
SAMN16456043,CP063230.1,Serratia spp,0
SAMN14835601,CP063238.1,Serratia spp,4
SAMN14835601,CP063239.1,Serratia spp,0
SAMN16450741,CP063294.1,Salmonella enterica,3
SAMN16450741,CP063295.1,Salmonella enterica,0
SAMN16450741,CP063296.1,Salmonella enterica,0
SAMN16450741,CP063297.1,Salmonella enterica,0
SAMN16450741,CP063298.1,Salmonella enterica,0
SAMN16450741,CP063299.1,Salmonella enterica,0
SAMN16450741,CP063300.1,Salmonella enterica,0
SAMN16268784,CP063354.1,Serratia spp,2
SAMN16268784,CP063355.1,Serratia spp,0
SAMN16443702,CP063394.1,Pseudomonas aeruginosa,0
SAMN16483972,CP063420.1,Vibrio cholerae,0
SAMN16483972,CP063421.1,Vibrio cholerae,0
SAMN16483972,CP063422.1,Vibrio cholerae,0
SAMN16483972,CP063423.1,Vibrio cholerae,0
SAMN16521237,CP063440.1,Proteus spp,3
SAMN16387501,CP063483.1,Escherichia coli,1
SAMN16387501,CP063484.1,Escherichia coli,0
SAMN16387501,CP063485.1,Escherichia coli,0
SAMN16387501,CP063486.1,Escherichia coli,0
SAMN16387494,CP063511.1,Escherichia coli,4
SAMN16387494,CP063512.1,Escherichia coli,0
SAMN16387494,CP063513.1,Escherichia coli,0
SAMN16387494,CP063514.1,Escherichia coli,0
SAMN16552338,CP063708.1,Salmonella enterica,2
SAMN16552338,CP063709.1,Salmonella enterica,0
SAMN16552338,CP063710.1,Salmonella enterica,0
SAMN16580452,CP063829.1,Streptococcus pneumoniae,0
SAMN16619592,CP063843.1,Morganella morganii,6
SAMN16560600,CP063890.1,Klebsiella pneumoniae,2
SAMN16560600,CP063891.1,Klebsiella pneumoniae,0
SAMN16560591,CP063908.1,Klebsiella pneumoniae,2
SAMN16560591,CP063909.1,Klebsiella pneumoniae,0
SAMN16622915,CP064054.1,Morganella morganii,9
SAMN16623190,CP064055.1,Morganella morganii,5
SAMN16585340,CP064094.1,Bacillus subtilis,2
SAMN16585431,CP064096.1,Bacillus subtilis,2
SAMN16561430,CP064223.1,Klebsiella pneumoniae,5
SAMN16561430,CP064224.1,Klebsiella pneumoniae,0
SAMN16561430,CP064225.1,Klebsiella pneumoniae,0
SAMN16561430,CP064226.1,Klebsiella pneumoniae,0
SAMN16561430,CP064227.1,Klebsiella pneumoniae,0
SAMN16561430,CP064228.1,Klebsiella pneumoniae,0
SAMN16561429,CP064229.1,Klebsiella pneumoniae,1
SAMN16561429,CP064230.1,Klebsiella pneumoniae,0
SAMN16561429,CP064231.1,Klebsiella pneumoniae,0
SAMN16561274,CP064252.1,Klebsiella pneumoniae,6
SAMN16561274,CP064253.1,Klebsiella pneumoniae,0
SAMN16561274,CP064254.1,Klebsiella pneumoniae,0
SAMN16561274,CP064255.1,Klebsiella pneumoniae,0
SAMN16561274,CP064256.1,Klebsiella pneumoniae,0
SAMN16561274,CP064257.1,Klebsiella pneumoniae,0
SAMN16561435,CP064258.1,Klebsiella pneumoniae,5
SAMN16561435,CP064259.1,Klebsiella pneumoniae,1
SAMN16561435,CP064260.1,Klebsiella pneumoniae,0
SAMN16561435,CP064261.1,Klebsiella pneumoniae,0
SAMN16561435,CP064262.1,Klebsiella pneumoniae,0
SAMN15566645,CP064343.1,Enterococcus faecium,0
SAMN15566645,CP064344.1,Enterococcus faecium,0
SAMN15566645,CP064345.1,Enterococcus faecium,0
SAMN15566645,CP064346.1,Enterococcus faecium,0
SAMN15566645,CP064347.1,Enterococcus faecium,0
SAMN15566645,CP064348.1,Enterococcus faecium,0
SAMN15566645,CP064349.1,Enterococcus faecium,0
SAMN16705019,CP064350.1,Vibrio cholerae,0
SAMN16705019,CP064351.1,Vibrio cholerae,0
SAMN14078803,CP064374.1,Enterococcus faecalis,2
SAMN14078796,CP064389.1,Staphylococcus aureus,3
SAMN14078796,CP064390.1,Staphylococcus aureus,0
SAMN16327730,CP064424.1,Enterococcus faecium,1
SAMN16327730,CP064425.1,Enterococcus faecium,0
SAMN16327730,CP064426.1,Enterococcus faecium,0
SAMN16327730,CP064427.1,Enterococcus faecium,0
SAMN16327730,CP064428.1,Enterococcus faecium,0
SAMN16327730,CP064429.1,Enterococcus faecium,0
SAMN16327730,CP064430.1,Enterococcus faecium,0
SAMN16327730,CP064431.1,Enterococcus faecium,0
SAMN16686676,CP064818.1,Bacillus subtilis,3
SAMN16686676,CP064819.1,Bacillus subtilis,0
SAMN16339607,CP064825.1,Escherichia coli,5
SAMN16520638,CP064847.1,Escherichia coli,6
SAMN16520638,CP064848.1,Escherichia coli,0
SAMN16520638,CP064849.1,Escherichia coli,0
SAMN16520638,CP064850.1,Escherichia coli,0
SAMN13382600,CP065034.1,Klebsiella pneumoniae,2
SAMN13382600,CP065035.1,Klebsiella pneumoniae,0
SAMN16824307,CP065039.2,Proteus spp,4
SAMN16807087,CP065078.1,Salmonella enterica,1
SAMN16807087,CP065079.1,Salmonella enterica,0
SAMN16807072,CP065121.1,Salmonella enterica,2
SAMN16807072,CP065122.1,Salmonella enterica,0
SAMN16807072,CP065123.1,Salmonella enterica,0
SAMN16807072,CP065124.1,Salmonella enterica,0
SAMN16807075,CP065131.1,Salmonella enterica,8
SAMN16807075,CP065132.1,Salmonella enterica,0
SAMN16807075,CP065133.1,Salmonella enterica,0
SAMN16816180,CP065144.1,Proteus spp,1
SAMN16816163,CP065145.1,Proteus spp,1
SAMN16816162,CP065146.1,Proteus spp,1
SAMN16816155,CP065147.1,Proteus spp,1
SAMN16816126,CP065148.1,Proteus spp,1
SAMN16871896,CP065194.1,Staphylococcus aureus,1
SAMN16871896,CP065195.1,Staphylococcus aureus,0
SAMN16871896,CP065196.1,Staphylococcus aureus,0
SAMN16871896,CP065197.1,Staphylococcus aureus,0
SAMN16871896,CP065198.1,Staphylococcus aureus,0
SAMN16965915,CP065412.1,Pseudomonas aeruginosa,5
SAMN16965915,CP065413.1,Pseudomonas aeruginosa,0
SAMN16965915,CP065414.1,Pseudomonas aeruginosa,0
SAMN16965915,CP065415.1,Pseudomonas aeruginosa,0
SAMN16965915,CP065416.1,Pseudomonas aeruginosa,0
SAMN15566671,CP065523.1,Enterococcus faecium,2
SAMN15566671,CP065524.1,Enterococcus faecium,0
SAMN15566671,CP065525.1,Enterococcus faecium,0
SAMN15566671,CP065526.1,Enterococcus faecium,0
SAMN15566664,CP065527.1,Enterococcus faecium,3
SAMN15566664,CP065528.1,Enterococcus faecium,0
SAMN15566664,CP065529.1,Enterococcus faecium,0
SAMN15566664,CP065530.1,Enterococcus faecium,0
SAMN17012772,CP065547.1,Enterococcus faecium,0
SAMN17012772,CP065548.1,Enterococcus faecium,0
SAMN17012772,CP065549.1,Enterococcus faecium,0
SAMN17012772,CP065550.1,Enterococcus faecium,0
SAMN17012772,CP065551.1,Enterococcus faecium,0
SAMN17012772,CP065552.1,Enterococcus faecium,0
SAMN17012772,CP065553.1,Enterococcus faecium,0
SAMN16987172,CP065566.1,Salmonella enterica,3
SAMN13450437,CP065673.1,Serratia spp,1
SAMN13450425,CP065688.1,Serratia spp,1
SAMN13450419,CP065699.1,Serratia spp,1
SAMN13450426,CP065747.1,Serratia spp,1
SAMN16988094,CP065767.1,Enterococcus faecium,0
SAMN16988094,CP065768.1,Enterococcus faecium,0
SAMN16988094,CP065769.1,Enterococcus faecium,0
SAMN16988093,CP065770.1,Enterococcus faecium,2
SAMN16988093,CP065771.1,Enterococcus faecium,0
SAMN16988093,CP065772.1,Enterococcus faecium,0
SAMN16988092,CP065773.1,Enterococcus faecium,2
SAMN16988092,CP065774.1,Enterococcus faecium,0
SAMN16988092,CP065775.1,Enterococcus faecium,0
SAMN16988092,CP065776.1,Enterococcus faecium,0
SAMN16988090,CP065784.1,Enterococcus faecalis,4
SAMN16988090,CP065785.1,Enterococcus faecalis,0
SAMN16988090,CP065786.1,Enterococcus faecalis,0
SAMN16673815,CP065867.1,Pseudomonas aeruginosa,3
SAMN17054651,CP065939.1,Enterobacter spp,5
SAMN17054651,CP065941.1,Enterobacter spp,0
SAMN17054651,CP065942.1,Enterobacter spp,0
SAMN17065268,CP065948.1,Pseudomonas aeruginosa,7
SAMN16357227,CP065968.1,Escherichia coli,0
SAMN16357227,CP065969.1,Escherichia coli,0
SAMN16357227,CP065970.1,Escherichia coli,6
SAMN16357227,CP065971.1,Escherichia coli,0
SAMN16357236,CP066008.1,Salmonella enterica,0
SAMN16357236,CP066009.1,Salmonella enterica,5
SAMN16357236,CP066010.1,Salmonella enterica,0
SAMN16357236,CP066011.1,Salmonella enterica,0
SAMN13747514,CP066101.1,Enterobacter spp,1
SAMN13747514,CP066102.1,Enterobacter spp,0
SAMN13747514,CP066103.1,Enterobacter spp,0
SAMN13747514,CP066104.1,Enterobacter spp,0
SAMN13747514,CP066105.1,Enterobacter spp,0
SAMN13747514,CP066106.1,Enterobacter spp,0
SAMN13747514,CP066107.1,Enterobacter spp,0
SAMN17058980,CP066127.1,Morganella morganii,5
SAMN17066406,CP066129.1,Morganella morganii,3
SAMN17066452,CP066130.1,Morganella morganii,4
SAMN17066452,CP066131.1,Morganella morganii,0
SAMN17069496,CP066132.1,Morganella morganii,3
SAMN17070466,CP066133.1,Morganella morganii,5
SAMN17070466,CP066134.1,Morganella morganii,0
SAMN17070466,CP066135.1,Morganella morganii,0
SAMN17070466,CP066136.1,Morganella morganii,0
SAMN17070561,CP066137.1,Morganella morganii,5
SAMN17070562,CP066138.1,Morganella morganii,6
SAMN17070562,CP066139.1,Morganella morganii,0
SAMN17070621,CP066140.1,Morganella morganii,5
SAMN17070621,CP066141.1,Morganella morganii,0
SAMN17074909,CP066249.1,Klebsiella pneumoniae,5
SAMN17074909,CP066250.1,Klebsiella pneumoniae,0
SAMN17074909,CP066251.1,Klebsiella pneumoniae,0
SAMN17074909,CP066252.1,Klebsiella pneumoniae,0
SAMN17074909,CP066253.1,Klebsiella pneumoniae,0
SAMN12263369,CP066366.1,Escherichia coli,0
SAMN12263369,CP066367.1,Escherichia coli,0
SAMN12263369,CP066368.1,Escherichia coli,0
SAMN17101819,CP066380.1,Bacillus subtilis,4
SAMN17038069,CP066381.1,Enterococcus faecium,1
SAMN17038069,CP066382.1,Enterococcus faecium,0
SAMN17038069,CP066383.1,Enterococcus faecium,0
SAMN17038069,CP066384.1,Enterococcus faecium,0
SAMN17038069,CP066385.1,Enterococcus faecium,0
SAMN17038069,CP066386.1,Enterococcus faecium,0
SAMN17038069,CP066387.1,Enterococcus faecium,0
SAMN17038069,CP066388.1,Enterococcus faecium,0
SAMN17038075,CP066396.1,Enterococcus faecium,1
SAMN17038075,CP066397.1,Enterococcus faecium,0
SAMN17038075,CP066398.1,Enterococcus faecium,0
SAMN17038075,CP066399.1,Enterococcus faecium,0
SAMN17038075,CP066400.1,Enterococcus faecium,0
SAMN17038075,CP066401.1,Enterococcus faecium,0
SAMN17038075,CP066402.1,Enterococcus faecium,0
SAMN17038075,CP066403.1,Enterococcus faecium,0
SAMN17038075,CP066405.1,Enterococcus faecium,0
SAMN17038075,CP066406.1,Enterococcus faecium,0
SAMN17038075,CP066407.1,Enterococcus faecium,0
SAMN17038075,CP066408.1,Enterococcus faecium,0
SAMN17038078,CP066415.1,Enterococcus faecium,0
SAMN17038078,CP066416.1,Enterococcus faecium,0
SAMN17038078,CP066417.1,Enterococcus faecium,0
SAMN17038078,CP066418.1,Enterococcus faecium,0
SAMN17038078,CP066419.1,Enterococcus faecium,0
SAMN17038078,CP066420.1,Enterococcus faecium,0
SAMN17038081,CP066434.1,Enterococcus faecium,2
SAMN17038081,CP066436.1,Enterococcus faecium,0
SAMN17038081,CP066437.1,Enterococcus faecium,0
SAMN17038081,CP066438.1,Enterococcus faecium,0
SAMN17038081,CP066439.1,Enterococcus faecium,0
SAMN17038081,CP066440.1,Enterococcus faecium,0
SAMN17038081,CP066441.1,Enterococcus faecium,0
SAMN17038081,CP066442.1,Enterococcus faecium,0
SAMN17038084,CP066451.1,Enterococcus faecium,0
SAMN17038084,CP066452.1,Enterococcus faecium,0
SAMN17038084,CP066453.1,Enterococcus faecium,0
SAMN17038084,CP066454.1,Enterococcus faecium,0
SAMN17038084,CP066456.1,Enterococcus faecium,0
SAMN17038088,CP066473.1,Enterococcus faecium,1
SAMN17038088,CP066474.1,Enterococcus faecium,0
SAMN17038088,CP066475.1,Enterococcus faecium,0
SAMN17038088,CP066476.1,Enterococcus faecium,0
SAMN17038088,CP066477.1,Enterococcus faecium,0
SAMN17038088,CP066478.1,Enterococcus faecium,0
SAMN17038088,CP066479.1,Enterococcus faecium,0
SAMN17038095,CP066598.1,Enterococcus faecium,1
SAMN17038095,CP066599.1,Enterococcus faecium,0
SAMN17038095,CP066600.1,Enterococcus faecium,0
SAMN17038095,CP066601.1,Enterococcus faecium,0
SAMN17038095,CP066602.1,Enterococcus faecium,0
SAMN17038095,CP066603.1,Enterococcus faecium,0
SAMN17038095,CP066604.1,Enterococcus faecium,0
SAMN17038095,CP066605.1,Enterococcus faecium,0
SAMN17038098,CP066606.1,Enterococcus faecium,1
SAMN17038098,CP066607.1,Enterococcus faecium,0
SAMN17038098,CP066608.1,Enterococcus faecium,0
SAMN17038098,CP066609.1,Enterococcus faecium,0
SAMN17038098,CP066610.1,Enterococcus faecium,0
SAMN17038098,CP066611.1,Enterococcus faecium,0
SAMN17038098,CP066612.1,Enterococcus faecium,0
SAMN17038098,CP066613.1,Enterococcus faecium,0
SAMN17038103,CP066637.1,Enterococcus faecium,1
SAMN17038103,CP066638.1,Enterococcus faecium,0
SAMN17038103,CP066639.1,Enterococcus faecium,0
SAMN17038103,CP066640.1,Enterococcus faecium,0
SAMN17038103,CP066641.1,Enterococcus faecium,0
SAMN17038103,CP066642.1,Enterococcus faecium,0
SAMN17038103,CP066643.1,Enterococcus faecium,0
SAMN17038103,CP066644.1,Enterococcus faecium,0
SAMN17038104,CP066645.1,Enterococcus faecium,0
SAMN17038104,CP066646.1,Enterococcus faecium,0
SAMN17038104,CP066647.1,Enterococcus faecium,0
SAMN17038104,CP066648.1,Enterococcus faecium,0
SAMN17038104,CP066649.1,Enterococcus faecium,0
SAMN17038104,CP066650.1,Enterococcus faecium,0
SAMN17038104,CP066651.1,Enterococcus faecium,0
SAMN17038104,CP066652.1,Enterococcus faecium,0
SAMN17038105,CP066653.1,Enterococcus faecium,2
SAMN17038105,CP066654.1,Enterococcus faecium,0
SAMN17038105,CP066655.1,Enterococcus faecium,0
SAMN17038105,CP066656.1,Enterococcus faecium,0
SAMN17038105,CP066657.1,Enterococcus faecium,0
SAMN17038105,CP066658.1,Enterococcus faecium,0
SAMN17038107,CP066667.1,Enterococcus faecium,2
SAMN17038107,CP066668.1,Enterococcus faecium,0
SAMN17038107,CP066669.1,Enterococcus faecium,0
SAMN17038107,CP066670.1,Enterococcus faecium,0
SAMN17038107,CP066671.1,Enterococcus faecium,0
SAMN17038107,CP066672.1,Enterococcus faecium,0
SAMN17038111,CP066673.1,Enterococcus faecium,0
SAMN17038111,CP066674.1,Enterococcus faecium,0
SAMN17038111,CP066675.1,Enterococcus faecium,0
SAMN17038111,CP066676.1,Enterococcus faecium,0
SAMN17038111,CP066677.1,Enterococcus faecium,0
SAMN17038111,CP066678.1,Enterococcus faecium,0
SAMN17038111,CP066679.1,Enterococcus faecium,0
SAMN17131268,CP066745.1,Campylobacter spp,1
